-5.000000,-2.000000,0.000000,1.000000,0.000000,79.101532,67.415321,0.000000,161.457108,0.062500,0.125000,0.087500
-4.000000,-2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.687500,-1.562500,0.025000
11.000000,21.000000,29.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.125000,-0.812500,3.087500
28.000000,27.000000,30.000000,34.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-20.000000,-3.875000,14.775000
20.000000,37.000000,25.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.875000,0.437500,9.275000
35.000000,56.000000,17.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,0.187500,10.525000
26.000000,33.000000,39.000000,35.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-21.750000,-1.937500,14.962500
40.000000,32.000000,36.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-30.312500,-2.062500,13.962500
33.000000,29.000000,20.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.000000,-4.562500,16.025000
26.000000,28.000000,32.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.000000,-4.812500,12.587500
33.000000,35.000000,31.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-25.437500,-5.937500,14.837500
26.000000,32.000000,34.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-28.937500,-5.187500,9.400000
26.000000,32.000000,32.000000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.562500,-6.000000,11.650000
26.000000,31.000000,34.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.750000,-5.562500,14.525000
29.000000,30.000000,39.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.312500,-4.000000,14.462500
25.000000,15.000000,23.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.812500,-8.000000,6.837500
27.000000,29.000000,30.000000,23.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-21.125000,-3.500000,12.337500
56.000000,6.000000,9.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.562500,-0.500000,8.525000
28.000000,19.000000,24.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.437500,-3.375000,6.275000
21.000000,9.000000,14.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.625000,-4.687500,4.587500
28.000000,31.000000,36.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-19.125000,-5.187500,13.337500
26.000000,37.000000,35.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.812500,-5.437500,13.587500
27.000000,37.000000,37.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.375000,-4.750000,13.212500
33.000000,27.000000,11.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.312500,-2.312500,6.462500
26.000000,14.000000,29.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.812500,-8.875000,4.712500
30.000000,28.000000,30.000000,23.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-22.875000,-6.937500,12.900000
19.000000,9.000000,21.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.812500,-7.562500,1.900000
26.000000,37.000000,35.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.500000,-9.437500,15.525000
27.000000,26.000000,27.000000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-21.500000,-4.937500,6.650000
18.000000,13.000000,16.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.437500,-6.562500,5.462500
23.000000,21.000000,24.000000,23.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-21.000000,-6.250000,11.275000
35.000000,14.000000,17.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.562500,-0.375000,7.712500
26.000000,20.000000,22.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.187500,-3.937500,8.337500
22.000000,3.000000,5.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.187500,-8.500000,2.587500
26.000000,26.000000,38.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-21.187500,-4.625000,13.087500
19.000000,25.000000,34.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.062500,-5.687500,12.650000
16.000000,23.000000,36.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-21.812500,-6.562500,12.775000
25.000000,18.000000,26.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.312500,-6.125000,8.712500
27.000000,19.000000,25.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-22.812500,-5.437500,11.650000
26.000000,23.000000,29.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-20.250000,-6.000000,13.275000
27.000000,29.000000,38.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-19.812500,-5.812500,15.087500
28.000000,18.000000,30.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.750000,-7.125000,13.150000
28.000000,22.000000,34.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-19.062500,-4.875000,14.462500
22.000000,22.000000,29.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-20.500000,-6.312500,13.650000
31.000000,21.000000,30.000000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-22.937500,-1.687500,12.400000
19.000000,10.000000,11.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.500000,-6.625000,8.400000
22.000000,33.000000,40.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-25.437500,-4.687500,8.650000
21.000000,21.000000,34.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.937500,-3.875000,6.525000
23.000000,85.000000,47.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.687500,-8.875000,15.525000
18.000000,13.000000,8.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.062500,-7.875000,4.962500
22.000000,59.000000,38.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.375000,-6.750000,9.837500
17.000000,31.000000,33.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-22.937500,-5.687500,11.212500
23.000000,26.000000,25.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-22.312500,-6.062500,12.587500
16.000000,23.000000,44.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-4.750000,6.462500
16.000000,19.000000,24.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.375000,-6.750000,5.337500
23.000000,28.000000,30.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.500000,-6.937500,17.150000
24.000000,17.000000,23.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.000000,-9.187500,11.712500
15.000000,19.000000,34.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-20.875000,-5.812500,8.775000
20.000000,19.000000,14.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-20.937500,-5.500000,11.525000
20.000000,20.000000,47.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.687500,-7.125000,8.150000
16.000000,25.000000,39.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.625000,-8.312500,14.775000
19.000000,33.000000,34.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.437500,-7.562500,15.337500
26.000000,99.000000,41.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.125000,-7.187500,11.275000
23.000000,41.000000,33.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-19.000000,-5.562500,11.587500
20.000000,28.000000,30.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-19.562500,-5.125000,14.150000
26.000000,18.000000,40.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-21.187500,-6.687500,12.587500
24.000000,27.000000,40.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-21.812500,-4.562500,9.587500
16.000000,43.000000,42.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-21.937500,-5.312500,6.837500
20.000000,29.000000,33.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-20.250000,-6.000000,14.337500
17.000000,28.000000,58.000000,41.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.312500,-9.687500,15.962500
17.000000,19.000000,39.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.062500,2.625000,13.150000
42.000000,11.000000,18.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.625000,-1.937500,12.775000
19.000000,69.000000,50.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.687500,-8.875000,15.650000
19.000000,36.000000,40.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.062500,-7.125000,15.837500
29.000000,26.000000,36.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.562500,-6.125000,19.275000
22.000000,27.000000,59.000000,45.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.812500,-6.437500,15.712500
20.000000,21.000000,27.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.375000,-6.062500,10.712500
19.000000,29.000000,31.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-20.250000,-6.687500,13.275000
21.000000,45.000000,53.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.750000,-6.562500,9.400000
18.000000,32.000000,39.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-22.250000,-7.750000,13.587500
19.000000,22.000000,33.000000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.875000,-6.687500,13.275000
19.000000,20.000000,28.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.375000,-8.062500,6.712500
49.000000,7.000000,21.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.750000,-6.000000,11.275000
28.000000,37.000000,40.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-21.375000,-8.250000,16.150000
25.000000,21.000000,41.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.375000,-5.687500,12.462500
23.000000,22.000000,27.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.000000,-5.812500,13.775000
59.000000,14.000000,15.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.812500,-4.000000,4.900000
27.000000,25.000000,29.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.312500,-6.187500,7.650000
18.000000,32.000000,28.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.187500,-6.750000,7.525000
25.000000,33.000000,35.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.062500,-9.000000,14.087500
23.000000,21.000000,8.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.625000,-6.937500,3.337500
29.000000,39.000000,30.000000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-22.187500,-6.687500,12.025000
26.000000,34.000000,32.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.437500,-6.250000,14.212500
25.000000,28.000000,19.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.750000,-7.562500,15.087500
20.000000,22.000000,24.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.187500,-5.812500,8.650000
13.000000,9.000000,7.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.437500,-9.312500,2.650000
28.000000,35.000000,36.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.437500,-6.625000,14.337500
19.000000,21.000000,26.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.562500,-5.937500,9.962500
26.000000,20.000000,32.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.812500,-4.875000,15.275000
30.000000,94.000000,48.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.187500,-8.437500,17.587500
22.000000,26.000000,29.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.000000,-6.625000,11.462500
22.000000,77.000000,44.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.937500,-7.875000,13.962500
12.000000,12.000000,7.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.687500,-10.562500,5.712500
21.000000,76.000000,33.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.437500,-5.125000,13.525000
21.000000,30.000000,34.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.187500,-7.500000,15.525000
29.000000,46.000000,27.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.625000,-8.875000,11.587500
